Detected configuration: Linux / .Net
    vce_fw_version = 0
    vce_harvest_config = 0
Kernel & winsys capabilities:
    drm = 3.35.0
    has_userptr = 1
    has_syncobj = 1
    has_syncobj_wait_for_submit = 1
    has_fence_to_handle = 1
    has_ctx_priority = 1
    has_local_buffers = 0
    kernel_flushes_hdp_before_ib = 1
    htile_cmask_support_1d_tiling = 1
    si_TA_CS_BC_BASE_ADDR_allowed = 1
    has_bo_metadata = 1
    has_gpu_reset_status_query = 1
    has_eqaa_surface_allocator = 1
    has_format_bc1_through_bc7 = 1
    kernel_flushes_tc_l2_after_ib = 1
    has_indirect_compute_dispatch = 1
    has_unaligned_shader_loads = 1
    has_sparse_vm_mappings = 0
    has_2d_tiling = 1
    has_read_registers_query = 1
    has_gds_ordered_append = 1
    has_scheduled_fence_dependency = 1
Shader core info:
    max_shader_clock = 2100
    num_good_compute_units = 40
    num_good_cu_per_sh = 10
    max_se = 2
    max_sh_per_se = 2
    max_wave64_per_simd = 10
    num_physical_sgprs_per_simd = 2560
    num_physical_wave64_vgprs_per_simd = 512
Render backend info:
    pa_sc_tile_steering_override = 0x122000
    num_render_backends = 16
    num_tile_pipes = 2
    pipe_interleave_bytes = 4096
    enabled_rb_mask = 0xffff
    max_alignment = 65536
    pbb_max_alloc_count = 341
GB_ADDR_CONFIG: 0x00100044
    num_pipes = 16
    pipe_interleave_size = 256
    max_compressed_frags = 2
